Ludwigslust;Germany;Mecklenburg-Vorpommern;11.500200;53.316900;1.000000
Ludwigsstadt;Germany;Bayern;11.400200;50.483500;1.000000
Ludwigswinkel;Germany;Rheinland-Pfalz;7.666870;49.083500;1.000000
Lüerdissen;Germany;Niedersachsen;9.616870;51.950200;1.000000
Lugano;Switzerland;Ticino;9.000200;45.966900;1.000000
Lugau/Erzgebirge;Germany;Sachsen;12.750200;50.733500;1.000000
Lugau;Germany;Brandenburg;13.583500;51.616900;1.000000
Lügde;Germany;Nordrhein-Westfalen;9.250200;51.950200;1.000000
Lüggau;Germany;Niedersachsen;11.075800;53.097900;1.000000
Lug;Germany;Brandenburg;13.933500;51.633500;1.000000
Lug;Germany;Rheinland-Pfalz;7.900200;49.183500;1.000000
Luginsland;Germany;Baden-Württemberg;9.258100;48.793300;1.000000
Lugnez;Switzerland;Jura;9.166870;46.700200;1.000000
Lugo;Spain;;-7.558256;43.009644;1.000000
Lugos;Romania;;21.900000;45.683333;1.000000
Lühburg;Germany;Mecklenburg-Vorpommern;12.600200;53.983500;1.000000
Luhden;Germany;Niedersachsen;9.083010;52.224500;1.000000
Luhden;Germany;Niedersachsen;9.092520;52.225400;1.000000
Luhe-Wildenau;Germany;Bayern;12.150200;49.583500;1.000000
Lühmannsdorf;Germany;Mecklenburg-Vorpommern;13.633500;54.000200;1.000000
Luhme;Germany;Brandenburg;12.833500;53.183500;1.000000
Luhnstedt;Germany;Schleswig-Holstein;9.700200;54.166900;1.000000
Lühsdorf;Germany;Brandenburg;12.966900;52.150200;1.000000
Luisenthal;Germany;Thüringen;10.733500;50.783500;1.000000
Lülsfeld;Germany;Bayern;10.333500;49.866900;1.000000
Lumbrein;Switzerland;Graubünden;9.133530;46.683500;1.000000
Lumino;Switzerland;Ticino;9.066870;46.216900;1.000000
Lumpzig;Germany;Thüringen;12.261100;50.945600;1.000000
Lunden;Germany;Schleswig-Holstein;9.016870;54.333500;1.000000
Lund;Sweden;;13.187700;55.686033;1.000000
Lünebach;Germany;Rheinland-Pfalz;6.350200;50.133500;1.000000
Lüneburg;Germany;Niedersachsen;10.400200;53.250200;1.000000
Lünen;Germany;Nordrhein-Westfalen;7.516870;51.616900;1.000000
Lunestedt;Germany;Niedersachsen;8.750200;53.433500;1.000000
Lungern;Switzerland;Obwalden;8.166870;46.800200;1.000000
Lungötz;Austria;Salzburg;13.400200;47.483500;1.000000
Lünne;Germany;Niedersachsen;7.433530;52.433500;1.000000
Lunow-Stolzenhagen;Germany;Brandenburg;14.108500;52.933500;1.000000
Lunz am See;Austria;Niederösterreich;15.050200;47.850200;1.000000
Lunzenau;Germany;Sachsen;12.766900;50.950200;1.000000
Lunzig;Germany;Thüringen;12.100200;50.716900;1.000000
Lupburg;Germany;Bayern;11.750200;49.150200;1.000000
Lupendorf;Germany;Mecklenburg-Vorpommern;12.650200;53.633500;1.000000
Luppenau;Germany;Sachsen-Anhalt;12.050200;51.366900;1.000000
Lürschau;Germany;Schleswig-Holstein;9.500200;54.550200;1.000000
Lurtigen;Switzerland;Fribourg;7.166870;46.916900;1.000000
Lurup;Germany;Hamburg;9.874370;53.594100;1.000000
Lusaka;Zambia;;28.449922;-15.332978;2.000000
Luso;Germany;Sachsen-Anhalt;12.116900;51.950200;1.000000
Lüssow;Germany;Mecklenburg-Vorpommern;12.150200;53.833500;1.000000
Lüssow;Germany;Mecklenburg-Vorpommern;13.033500;54.283500;1.000000
Lüssow;Germany;Mecklenburg-Vorpommern;13.500200;53.916900;1.000000
Lustadt;Germany;Rheinland-Pfalz;8.269640;49.251000;1.000000
Lustenau;Austria;Vorarlberg;9.650200;47.433300;1.000000
Lü;Switzerland;Graubünden;10.366900;46.633500;1.000000
Lütau;Germany;Schleswig-Holstein;10.550200;53.433500;1.000000
Lütenthien;Germany;Niedersachsen;10.864100;52.895300;1.000000
Luterbach;Switzerland;Solothurn;8.450200;47.083500;1.000000
Lütetsburg;Germany;Niedersachsen;7.248360;53.600400;1.000000
Lutheran;Germany;Mecklenburg-Vorpommern;12.000200;53.450200;1.000000
Luthern;Switzerland;Luzern;7.916870;47.066900;1.000000
Lutherstadt Eisleben;Germany;Sachsen-Anhalt;11.550200;51.533500;1.000000
Lutherstadt Wittenberg;Germany;Sachsen-Anhalt;12.650200;51.866900;1.000000
Lütisburg;Switzerland;St. Gallen;9.083530;47.400200;1.000000
Lütjenburg;Germany;Schleswig-Holstein;10.600200;54.300200;1.000000
Lütjenholm;Germany;Schleswig-Holstein;9.016870;54.683500;1.000000
Lütjensee;Germany;Schleswig-Holstein;10.366900;53.650200;1.000000
Lütjenwestedt;Germany;Schleswig-Holstein;9.483530;54.133500;1.000000
Lütow;Germany;Mecklenburg-Vorpommern;13.883500;54.016900;1.000000
Lutry;Switzerland;Vaud;6.700200;46.516900;1.000000
Lütschental;Switzerland;Bern;7.933530;46.633500;1.000000
Lüttchendorf;Germany;Sachsen-Anhalt;11.633500;51.500200;1.000000
Lutter am Barenberge;Germany;Niedersachsen;10.266900;51.983500;1.000000
Lutterbek;Germany;Schleswig-Holstein;10.283500;54.400200;1.000000
Lutter;Germany;Thüringen;10.116900;51.333500;1.000000
Lüttgenrode;Germany;Sachsen-Anhalt;10.666900;51.966900;1.000000
Lüttow;Germany;Mecklenburg-Vorpommern;10.900200;53.533500;1.000000
Lützelbach;Germany;Hessen;9.075480;49.788500;1.000000
Lützen;Germany;Sachsen-Anhalt;12.133500;51.250200;1.000000
Lutzerath;Germany;Rheinland-Pfalz;7.000200;50.133500;1.000000
Lütz;Germany;Rheinland-Pfalz;7.350200;50.166900;1.000000
Lutzhorn;Germany;Schleswig-Holstein;9.766870;53.833500;1.000000
Lutzingen;Germany;Bayern;10.550200;48.650200;1.000000
Lützkampen;Germany;Rheinland-Pfalz;6.183530;50.150200;1.000000
Lutzketal;Germany;Brandenburg;14.624000;51.983500;1.000000
Lutzmannsburg;Austria;Burgenland;16.633500;47.466900;1.000000
Lützow;Germany;Mecklenburg-Vorpommern;11.183500;53.650200;1.000000
Luven;Switzerland;Graubünden;9.183530;46.766900;1.000000
Luxembourg City;Luxembourg;;6.200200;49.617144;1.000000
Luxem;Germany;Rheinland-Pfalz;7.100200;50.333500;1.000000
Luzein;Switzerland;Graubünden;9.750200;46.916900;1.000000
Luzern;Switzerland;Luzern;8.266870;47.083500;1.000000
Lychen;Germany;Brandenburg;13.300200;53.200200;1.000000
Lyhren;Germany;Niedersachsen;9.319130;52.300900;1.000000
Lykershausen;Germany;Rheinland-Pfalz;7.666870;50.200200;1.000000
Lynchburg;USA;Virginia;-79.143256;37.414922;-5.000000
Lynden;USA;Washington;-122.450200;48.932978;-8.000000
Lynn Haven;USA;Florida;-85.671867;30.247422;-5.000000
Lynn;USA;Massachusetts;-70.948256;42.463256;-5.000000
Lynwood;USA;California;-118.216667;33.933333;-4.000000
Lyon;France;;4.866867;45.733256;1.000000
Lyssach;Switzerland;Bern;7.583530;47.066900;1.000000
Lyss;Switzerland;Bern;7.300200;47.066900;1.000000
MÃ³stoles;Spain;;-3.863811;40.324922;1.000000
Maando;Korea;Pyungbuk;124.183533;39.800200;9.000000
Maardu;Estonia;;25.020756;59.480756;2.000000
Maasbüll;Germany;Schleswig-Holstein;9.516870;54.783500;1.000000
Maasdorf;Germany;Sachsen-Anhalt;11.966900;51.683500;1.000000
Maasen;Germany;Niedersachsen;8.883530;52.700200;1.000000
Maasholm;Germany;Schleswig-Holstein;9.983530;54.683500;1.000000
Maastricht;Netherlands;;5.700200;50.850200;1.000000
Macao;China;;113.000200;22.000200;8.000000
Mace Springs;USA;Virginia;-82.466667;36.650000;-6.000000
Machern;Germany;Sachsen;12.633500;51.366900;1.000000
Machilipatnam;India;Andhra Pradesh;81.130000;16.170000;5.500000
Machtolsheim;Germany;Baden-Württemberg;9.743250;48.494500;1.000000
Mackay;USA;Idaho;-113.632978;43.917144;-7.000000
Mackenbach;Germany;Rheinland-Pfalz;7.583530;49.466900;1.000000
Macken;Germany;Rheinland-Pfalz;7.400200;50.183500;1.000000
Mackenrode;Germany;Thüringen;10.066900;51.300200;1.000000
Mackenrodt;Germany;Rheinland-Pfalz;7.250200;49.716900;1.000000
Macon;USA;Georgia;-83.626867;32.836867;-5.000000
Madanapalle;India;;78.500000;13.550000;5.500000
Maddau;Germany;Niedersachsen;10.962400;53.013100;1.000000
Madelia;USA;Minnesota;-94.382978;44.049922;-6.000000
Mäder;Austria;Vorarlberg;9.616870;47.350200;1.000000
Mädewitz;Germany;Brandenburg;14.335700;52.745700;1.000000
Madison;USA;Alabama;-86.761589;34.691867;-6.000000
Madison;USA;South Dakota;-97.113256;44.006867;-6.000000
Madison;USA;Wisconsin;-89.381867;43.072978;-6.000000
Madiswil;Switzerland;Bern;7.783530;47.166900;1.000000
Madlitz-Wilmersdorf;Germany;Brandenburg;14.263200;52.388300;1.000000
Madras;India;;80.182978;13.000200;5.500000
Madras;India;Tamil Nadu;80.182978;13.000200;5.500000
Madras;USA;Oregon;-121.128333;44.633611;-7.000000
Madrid;Spain;;-3.686589;40.408811;1.000000
Madurai;India;Tamil Nadu;78.100000;8.800000;5.500000
Magadino;Switzerland;Ticino;8.866870;46.150200;1.000000
Magdala;Germany;Thüringen;11.433500;50.900200;1.000000
Magdalena;USA;New Mexico;-107.750200;34.167144;-7.000000
Magdeburgerforth;Germany;Sachsen-Anhalt;12.200200;52.233500;1.000000
Magdeburg;Germany;Sachsen-Anhalt;11.616900;52.133500;1.000000
Magden;Switzerland;Aargau;7.800200;47.533500;1.000000
Maggia;Switzerland;Ticino;8.750200;46.150200;1.000000
Magnolia;USA;Arkansas;-93.234644;33.262700;-6.000000
Magstadt;Germany;Baden-Württemberg;8.966870;48.733500;1.000000
Mahlberg;Germany;Baden-Württemberg;7.816870;48.283500;1.000000
Mahlow;Germany;Brandenburg;13.400200;52.366900;1.000000
Mahlstetten;Germany;Baden-Württemberg;8.833530;48.066900;1.000000
Mahlwinkel;Germany;Sachsen-Anhalt;11.783500;52.400200;1.000000
Mähren;Germany;Rheinland-Pfalz;7.916870;50.533500;1.000000
Mähring;Germany;Bayern;12.533500;49.916900;1.000000
Maienfeld;Switzerland;Graubünden;9.533530;47.016900;1.000000
Maierhöfen;Germany;Bayern;10.050200;47.650200;1.000000
Maihingen;Germany;Bayern;10.500200;48.933500;1.000000
Maikammer;Germany;Rheinland-Pfalz;8.131870;49.305500;1.000000
Mailage;Germany;Niedersachsen;10.911000;53.122300;1.000000
Mailberg;Austria;Niederösterreich;16.183500;48.666900;1.000000
Mainaschaff;Germany;Bayern;9.090200;49.981900;1.000000
Mainbernheim;Germany;Bayern;10.216900;49.710200;1.000000
Mainburg;Germany;Bayern;11.783500;48.650200;1.000000
Mainhardt;Germany;Baden-Württemberg;9.556590;49.076300;1.000000
Mainhausen;Germany;Hessen;9.000200;50.016900;1.000000
Mainleus;Germany;Bayern;11.383500;50.100200;1.000000
Mainstockheim;Germany;Bayern;10.150200;49.783500;1.000000
Maintal;Germany;Hessen;8.833530;50.150200;1.000000
Mainz;Germany;Rheinland-Pfalz;8.271310;50.000200;1.000000
Maiquetia;Venezuela;;-66.983256;10.599922;-4.000000
Maisach;Germany;Bayern;11.266900;48.216900;1.000000
Maisborn;Germany;Rheinland-Pfalz;7.583530;50.083500;1.000000
Maishofen;Austria;Salzburg;12.800200;47.366900;1.000000
Maisprach;Switzerland;Basel-Landschaft;7.833530;47.516900;1.000000
Maissau;Austria;Niederösterreich;15.816900;48.566900;1.000000
Maitenbeth;Germany;Bayern;12.100200;48.150200;1.000000
Maitzborn;Germany;Rheinland-Pfalz;7.433530;49.933500;1.000000
Majuro;Marshall Islands;;171.269644;7.063256;12.000000
Mako;Hungary;;20.483333;46.216667;1.000000
Maladers;Switzerland;Graubünden;9.550200;46.833500;1.000000
Malaga;Spain;;-4.416667;36.716667;1.000000
MÃ¡laga;Spain;;-4.420200;36.720478;1.000000
Malappuram;India;Kerala;78.833256;12.401589;5.500000
Malberg;Germany;Rheinland-Pfalz;6.583530;50.050200;1.000000
Malberg;Germany;Rheinland-Pfalz;7.816870;50.716900;1.000000
Malbergweich;Germany;Rheinland-Pfalz;6.550200;50.050200;1.000000
Malborn;Germany;Rheinland-Pfalz;6.983530;49.716900;1.000000
Malchin;Germany;Mecklenburg-Vorpommern;12.783500;53.733500;1.000000
Malching;Germany;Bayern;13.200200;48.316900;1.000000
Malchow;Germany;Mecklenburg-Vorpommern;12.433500;53.483500;1.000000
Malden;USA;Massachusetts;-71.066867;42.423256;-5.000000
Male;Maldives;;73.000200;4.000200;5.000000
Malente;Germany;Schleswig-Holstein;10.566900;54.183500;1.000000
Malgersdorf;Germany;Bayern;12.750200;48.533500;1.000000
Malitschkendorf;Germany;Brandenburg;13.333500;51.700200;1.000000
Malix;Switzerland;Graubünden;9.533530;46.800200;1.000000
Malk;Germany;Mecklenburg-Vorpommern;11.383500;53.216900;1.000000
Malk Göhren;Germany;Mecklenburg-Vorpommern;11.375800;53.216900;1.000000
Mallentin;Germany;Mecklenburg-Vorpommern;11.066900;53.883500;1.000000
Malleray;Switzerland;Bern;7.266870;47.233500;1.000000
Mallersdorf-Pfaffenberg;Germany;Bayern;12.233500;48.766900;1.000000
Mallin;Germany;Mecklenburg-Vorpommern;13.133500;53.533500;1.000000
Malliß;Germany;Mecklenburg-Vorpommern;11.316900;53.216900;1.000000
Mallnitz;Austria;Kärnten;13.150200;46.993000;1.000000
Mallnow;Germany;Brandenburg;14.492800;52.456200;1.000000
Maloelap;Marshall Islands;;171.233256;8.708256;12.000000
Maloja;Switzerland;Graubünden;9.700200;46.400200;1.000000
Malone;USA;New York;-74.332978;44.832978;-5.000000
Malsburg-Marzell;Germany;Baden-Württemberg;7.708530;47.733500;1.000000
Malsch;Germany;Baden-Württemberg;8.333530;48.883500;1.000000
Malsch;Germany;Baden-Württemberg;8.682980;49.247400;1.000000
Malschwitz;Germany;Sachsen;14.516900;51.233500;1.000000
Malsfeld;Germany;Hessen;9.533530;51.083500;1.000000
Malsleben;Germany;Niedersachsen;10.923100;52.874400;1.000000
Malterdingen;Germany;Baden-Württemberg;7.800200;48.166900;1.000000
Malters;Switzerland;Luzern;8.183530;47.033500;1.000000
Malvaglia;Switzerland;Ticino;8.983530;46.400200;1.000000
Malz;Germany;Brandenburg;13.300200;52.800200;1.000000
Mammelzen;Germany;Rheinland-Pfalz;7.666870;50.700200;1.000000
Mammendorf;Germany;Bayern;11.150200;48.200200;1.000000
Mammern;Switzerland;Thurgau;8.916870;47.650200;1.000000
Mamming;Germany;Bayern;12.600200;48.650200;1.000000
Mammolshain;Germany;Hessen;8.500200;50.166900;1.000000
Mamoudzou;France;Mayotte;45.229367;-12.779367;4.000000
Manacor;Spain;Balearic Islands;3.200000;39.566667;1.000000
Managua;Nicaragua;;-86.266589;12.166867;-6.000000
Mananthavady;India;Kerala;78.833256;12.401589;5.500000
Manaus;Brazil;;-60.049922;-3.033256;-4.000000
Manchester;United Kingdom;;-2.233256;53.466867;0.000000
Manchester;USA;Connecticut;-72.523256;41.783256;-5.000000
Manchester;USA;New Hampshire;-71.461589;42.991033;-5.000000
Manching;Germany;Bayern;11.500200;48.716900;1.000000
Mandalay;Myanmar;;96.133256;22.000200;6.500000
Mandan;USA;North Dakota;-100.894922;46.826867;-7.000000
Mandelbachtal;Germany;Saarland;7.166870;49.183500;1.000000
Mandel;Germany;Rheinland-Pfalz;7.766870;49.850200;1.000000
Mandelshagen;Germany;Mecklenburg-Vorpommern;12.366900;54.150200;1.000000
Mandern;Germany;Rheinland-Pfalz;6.766870;49.600200;1.000000
Manderscheid;Germany;Rheinland-Pfalz;6.350200;50.100200;1.000000
Manderscheid;Germany;Rheinland-Pfalz;6.816870;50.100200;1.000000
Mangalore;India;;74.883333;12.866667;5.500000
Mangalore;India;Karnataka;74.880000;12.870000;5.500000
Mangelsdorf;Germany;Sachsen-Anhalt;12.066900;52.516900;1.000000
Mangum;USA;Oklahoma;-99.517144;34.899922;-6.000000
Manhagen;Germany;Schleswig-Holstein;10.916900;54.200200;1.000000
Manhattan Beach;USA;California;-118.397978;33.872144;-8.000000
Manhattan;USA;Kansas;-96.575200;39.183256;-6.000000
Manhattan;USA;New York;-73.983333;40.766667;-4.000000
Manila;Philippines;;121.000200;14.616867;8.000000
Manitowoc;USA;Wisconsin;-87.700200;44.082978;-6.000000
Mank;Austria;Niederösterreich;15.333500;48.100200;1.000000
Manker;Germany;Brandenburg;12.666900;52.850200;1.000000
Mankmuß;Germany;Brandenburg;11.666900;53.133500;1.000000
Mannebach;Germany;Rheinland-Pfalz;6.516870;49.633500;1.000000
Mannebach;Germany;Rheinland-Pfalz;6.983530;50.283500;1.000000
Männedorf;Switzerland;Zürich;8.683530;47.250200;1.000000
Mannens;Switzerland;Fribourg;6.966870;46.800200;1.000000
Mannersdorf am Leithagebirge;Austria;Niederösterreich;16.600200;47.966900;1.000000
Mannersdorf an der Rabnitz;Austria;Burgenland;16.516900;47.416900;1.000000
Mannhausen;Germany;Sachsen-Anhalt;11.233500;52.416900;1.000000
Mannheim;Germany;Baden-Württemberg;8.464920;49.488500;1.000000
Manno;Switzerland;Ticino;8.900200;46.033500;1.000000
Mannstedt;Germany;Thüringen;11.383500;51.133500;1.000000
Mannweiler-Cölln;Germany;Rheinland-Pfalz;7.783530;49.683500;1.000000
Manschnow;Germany;Brandenburg;14.556600;52.552300;1.000000
Mansfeld;Germany;Sachsen-Anhalt;11.466900;51.583500;1.000000
Mansfield;USA;Ohio;-82.516867;40.756867;-5.000000
Manslagt;Germany;Niedersachsen;7.062940;53.458300;1.000000
Mantel;Germany;Bayern;12.050200;49.650200;1.000000
Manton;USA;California;-121.772978;40.454922;-8.000000
Mantorville;USA;Minnesota;-92.450200;44.049922;-6.000000
Mänttä;Finland;;24.633333;62.033333;1.000000
Manubach;Germany;Rheinland-Pfalz;7.750200;50.033500;1.000000
MÃºrcia;Spain;;-1.128811;37.984644;1.000000
Maracon;Switzerland;Vaud;6.866870;46.550200;1.000000
Marado;Korea;Jeju;126.184367;33.109367;9.000000
Marbach am Neckar;Germany;Baden-Württemberg;9.250200;48.933500;1.000000
Marbach an der Donau;Austria;Niederösterreich;15.150200;48.216900;1.000000
Marburg;Germany;Hessen;8.766870;50.816900;1.000000
Marcardsmoor;Germany;Niedersachsen;7.713940;53.461500;1.000000
March;Germany;Baden-Württemberg;7.783530;48.050200;1.000000
Marchissy;Switzerland;Vaud;6.233530;46.483500;1.000000
Marchtrenk;Austria;Oberösterreich;14.116900;48.183500;1.000000
Marechal Floriano;Brazil;;-40.682778;-20.412500;-3.000000
Margarethen am Moos;Austria;Niederösterreich;16.600200;48.033500;1.000000
Margetshöchheim;Germany;Bayern;9.864090;49.837700;1.000000
Maria Alm am Steinernen Meer;Austria;Salzburg;12.900200;47.400200;1.000000
Maria Anzbach;Austria;Niederösterreich;15.916900;48.183500;1.000000
Maria Enzersdorf;Austria;Niederösterreich;16.283500;48.100200;1.000000
Mariahof;Austria;Steiermark;14.400200;47.100200;1.000000
Maria Laach am Jauerling;Austria;Niederösterreich;15.333500;48.300200;1.000000
Maria Lankowitz;Austria;Steiermark;15.066900;47.050200;1.000000
Maria Lanzendorf;Austria;Niederösterreich;16.416900;48.100200;1.000000
Maria Luggau;Austria;Kärnten;12.739900;46.707700;1.000000
Maria Neustift;Austria;Oberösterreich;14.600200;47.933500;1.000000
Mariapfarr;Austria;Salzburg;13.750200;47.150200;1.000000
Mariaposching;Germany;Bayern;12.800200;48.833500;1.000000
Maria Rain;Austria;Kärnten;14.295800;46.554100;1.000000
Maria Rojach;Austria;Kärnten;14.883500;46.733500;1.000000
Maria Saal;Austria;Kärnten;14.348800;46.681000;1.000000
Maria Schmolln;Austria;Oberösterreich;13.200200;48.133500;1.000000
Maria Schutz;Austria;Niederösterreich;15.433500;47.150200;1.000000
Mariasdorf;Austria;Burgenland;16.216900;47.366900;1.000000
Mariastein;Switzerland;Solothurn;7.516870;47.466900;1.000000
Maria Taferl;Austria;Niederösterreich;15.150200;48.216900;1.000000
Maria Wörth;Austria;Kärnten;14.163300;46.616600;1.000000
Mariazell;Austria;Steiermark;15.316900;47.766900;1.000000
Marienau;Germany;Sachsen;12.642100;50.721400;1.000000
Marienberg;Germany;Sachsen;13.166900;50.650200;1.000000
Marienborn;Germany;Sachsen-Anhalt;11.116900;52.200200;1.000000
Marienfels;Germany;Rheinland-Pfalz;7.816870;50.233500;1.000000
Marienfließ;Germany;Brandenburg;12.123500;53.320200;1.000000
Marienhafe;Germany;Niedersachsen;7.272140;53.522600;1.000000
Marienhagen;Germany;Niedersachsen;9.683530;52.050200;1.000000
Marienhausen;Germany;Rheinland-Pfalz;7.683530;50.566900;1.000000
Marienheide;Germany;Nordrhein-Westfalen;7.533530;51.083500;1.000000
Marienmünster;Germany;Nordrhein-Westfalen;9.216870;51.833500;1.000000
Marienrachdorf;Germany;Rheinland-Pfalz;7.716870;50.550200;1.000000
Mariensiel;Germany;Niedersachsen;8.051900;53.511900;1.000000
Mariental;Germany;Niedersachsen;10.983500;52.283500;1.000000
Marienthal;Germany;Brandenburg;13.283500;53.050200;1.000000
Marienthal;Germany;Hamburg;10.086000;53.559600;1.000000
Marienthal;Germany;Mecklenburg-Vorpommern;14.150200;53.566900;1.000000
Marienthal;Germany;Rheinland-Pfalz;7.883530;49.633500;1.000000
Marienwerder;Germany;Brandenburg;13.600200;52.850200;1.000000
Marietta;USA;Georgia;-84.546867;33.950200;-5.000000
Marihn;Germany;Mecklenburg-Vorpommern;12.983500;53.533500;1.000000
Marin-Epagnier;Switzerland;Neuchâtel;7.000200;47.016900;1.000000
Maring-Noviand;Germany;Rheinland-Pfalz;7.000200;49.933500;1.000000
Marion;USA;Virginia;-81.549922;36.799922;-5.000000
Marisfeld;Germany;Thüringen;10.566900;50.550200;1.000000
Markdorf;Germany;Baden-Württemberg;9.400200;47.716900;1.000000
Markee;Germany;Brandenburg;12.866900;52.583500;1.000000
Marke;Germany;Sachsen-Anhalt;12.250200;51.733500;1.000000
Markersbach;Germany;Sachsen;12.866900;50.533500;1.000000
Markersdorf;Germany;Sachsen;14.883500;51.133500;1.000000
Markgrafneusiedl;Austria;Niederösterreich;16.633500;48.266900;1.000000
Markgrafpieske;Germany;Brandenburg;13.950200;52.333500;1.000000
Markgröningen;Germany;Baden-Württemberg;9.066870;48.900200;1.000000
Märkisch Buchholz;Germany;Brandenburg;13.750200;52.100200;1.000000
Märkische Höhe;Germany;Brandenburg;14.129400;52.620100;1.000000
Märkisch Linden;Germany;Brandenburg;12.708500;52.929400;1.000000
Märkisch Luch;Germany;Brandenburg;12.616900;52.587700;1.000000
Markkleeberg;Germany;Sachsen;12.400200;51.283500;1.000000
Mark Landin;Germany;Brandenburg;14.091900;53.111300;1.000000
Marklkofen;Germany;Bayern;12.566900;48.550200;1.000000
Marklohe;Germany;Niedersachsen;9.157860;52.669600;1.000000
Markneukirchen;Germany;Sachsen;12.316900;50.316900;1.000000
Markranstädt;Germany;Sachsen;12.233500;51.300200;1.000000
Marksuhl;Germany;Thüringen;10.200200;50.916900;1.000000
Markt Allhau;Austria;Burgenland;16.083500;47.283500;1.000000
Marktbergel;Germany;Bayern;10.366900;49.450200;1.000000
Markt Berolzheim;Germany;Bayern;10.850200;49.016900;1.000000
Markt Bibart;Germany;Bayern;10.433500;49.650200;1.000000
Marktbreit;Germany;Bayern;10.166900;49.650200;1.000000
Markt Einersheim;Germany;Bayern;10.300200;49.683500;1.000000
Markt Erlbach;Germany;Bayern;10.650200;49.483500;1.000000
Marktgölitz;Germany;Thüringen;11.350200;50.550200;1.000000
Marktgraitz;Germany;Bayern;11.200200;50.183500;1.000000
Marktheidenfeld;Germany;Bayern;9.604090;49.844400;1.000000
Markt Indersdorf;Germany;Bayern;11.383500;48.366900;1.000000
Marktleugast;Germany;Bayern;11.633500;50.183500;1.000000
Marktleuthen;Germany;Bayern;12.000200;50.133500;1.000000
Marktl;Germany;Bayern;12.850200;48.250200;1.000000
Markt Neuhodis;Austria;Burgenland;16.400200;47.300200;1.000000
Markt Nordheim;Germany;Bayern;10.350200;49.583500;1.000000
Marktoberdorf;Germany;Bayern;10.616900;47.783500;1.000000
Marktoffingen;Germany;Bayern;10.483500;48.933500;1.000000
Markt Piesting;Austria;Niederösterreich;16.133500;47.866900;1.000000
Marktredwitz;Germany;Bayern;12.081300;50.005200;1.000000
Markt Rettenbach;Germany;Bayern;10.400200;47.950200;1.000000
Marktrodach;Germany;Bayern;11.383500;50.250200;1.000000
Marktschellenberg;Germany;Bayern;13.033500;47.700200;1.000000
Marktschorgast;Germany;Bayern;11.650200;50.100200;1.000000
Markt Schwaben;Germany;Bayern;11.883500;48.200200;1.000000
Marktsteft;Germany;Bayern;10.116900;49.700200;1.000000
Markt Taschendorf;Germany;Bayern;10.550200;49.700200;1.000000
Markt Wald;Germany;Bayern;10.583500;48.133500;1.000000
Marktzeuln;Germany;Bayern;11.183500;50.166900;1.000000
Markvippach;Germany;Thüringen;11.166900;51.083500;1.000000
Markwerben;Germany;Sachsen-Anhalt;11.933500;51.216900;1.000000
Marl;Germany;Niedersachsen;8.366870;52.483500;1.000000
Marl;Germany;Nordrhein-Westfalen;7.083530;51.650200;1.000000
Marlin;Germany;Niedersachsen;11.018000;52.998000;1.000000
Marloffstein;Germany;Bayern;11.066900;49.616900;1.000000
Marlow;Germany;Mecklenburg-Vorpommern;12.583500;54.150200;1.000000
Marlton;USA;New Jersey;-74.917144;39.882978;-5.000000
Marmorera;Switzerland;Graubünden;9.650200;46.483500;1.000000
Marmstorf;Germany;Hamburg;9.959090;53.434100;1.000000
Marne;Germany;Schleswig-Holstein;9.000200;53.950200;1.000000
Marnerdeich;Germany;Schleswig-Holstein;8.983530;53.950200;1.000000
Marnheim;Germany;Rheinland-Pfalz;8.040200;49.633000;1.000000
Marnitz;Germany;Mecklenburg-Vorpommern;11.933500;53.316900;1.000000
Maroggia;Switzerland;Ticino;8.983530;45.916900;1.000000
Maroldsweisach;Germany;Bayern;10.666900;50.200200;1.000000
Marolterode;Germany;Thüringen;10.683500;51.233500;1.000000
Maroth;Germany;Rheinland-Pfalz;7.683530;50.583500;1.000000
Marpingen;Germany;Saarland;7.050200;49.450200;1.000000
Marquardt;Germany;Brandenburg;12.966900;52.450200;1.000000
Marquartstein;Germany;Bayern;12.466900;47.766900;1.000000
Marquette;USA;Michigan;-87.417144;46.532978;-5.000000
Marsberg;Germany;Nordrhein-Westfalen;8.850200;51.450200;1.000000
Marschacht;Germany;Niedersachsen;10.383500;53.416900;1.000000
Marseille;France;;5.416867;43.299922;1.000000
Marsens;Switzerland;Fribourg;7.066870;46.650200;1.000000
Marshall;USA;Texas;-94.383256;32.549922;-6.000000
Märstetten;Switzerland;Thurgau;9.066870;47.600200;1.000000
Martensrade;Germany;Schleswig-Holstein;10.400200;54.283500;1.000000
Martfeld;Germany;Niedersachsen;9.066870;52.866900;1.000000
Marthalen;Switzerland;Zürich;8.650200;47.616900;1.000000
Marth;Germany;Thüringen;10.000200;51.383500;1.000000
Martigny-Croix;Switzerland;Valais;7.100200;46.083500;1.000000
Martigny;Switzerland;Valais;7.083530;46.083500;1.000000
Martina;Switzerland;Graubünden;10.466900;46.883500;1.000000
Martinroda;Germany;Thüringen;10.066900;50.800200;1.000000
Martinroda;Germany;Thüringen;10.883500;50.716900;1.000000
Martinsburg;USA;West Virginia;-78.000200;39.500200;-5.000000
Martinsheim;Germany;Bayern;10.150200;49.616900;1.000000
Martinshöhe;Germany;Rheinland-Pfalz;7.483530;49.366900;1.000000
Martinsrieth;Germany;Sachsen-Anhalt;11.233500;51.433500;1.000000
